time,open,high,low,close,Volume,Volume MA
2019-03-03T08:00:00+08:00,3819.97,3835,3781.32,3807.75,16718.16541,31738.432977700017
2019-03-04T08:00:00+08:00,3807.32,3830,3670.69,3715.3,34742.84166,32001.59514920002
2019-03-05T08:00:00+08:00,3716.1,3877.1,3703.55,3857.73,32962.536162,32361.022074900022
2019-03-06T08:00:00+08:00,3857.58,3907,3813.09,3861.84,24775.11883,32512.10295335002
2019-03-07T08:00:00+08:00,3861.84,3905.4,3840.4,3873.64,26455.257661,32795.972191450026
2019-03-08T08:00:00+08:00,3873.63,3932,3800,3864.89,34730.366592,33554.19088350002
2019-03-09T08:00:00+08:00,3864.88,3971.75,3854.75,3943.04,30979.747653,33818.66687720003
2019-03-10T08:00:00+08:00,3943.43,3943.43,3881.69,3916.82,23187.561412,31775.908423200024
2019-03-11T08:00:00+08:00,3915.99,3936.98,3830,3871.61,38066.885705,31168.894075100026
2019-03-12T08:00:00+08:00,3871.61,3905.2,3826.06,3882.73,26921.008622,30704.687463700026
2019-03-13T08:00:00+08:00,3882.69,3893.56,3840,3866,24461.008757,30372.543665150024
2019-03-14T08:00:00+08:00,3866,3920,3810.43,3877.12,27048.74853,30527.822904150024
2019-03-15T08:00:00+08:00,3877.12,3939.22,3872.2,3923.76,21740.061498,29931.928834900027
2019-03-16T08:00:00+08:00,3924.46,4056.98,3921.98,4005.98,28568.376124,28249.138296600024
2019-03-17T08:00:00+08:00,4005.98,4012,3950.01,3981.14,18814.255577,27284.70276320002
2019-03-18T08:00:00+08:00,3981.85,4037,3953.33,3987.81,22454.47801,26965.489261900024
2019-03-19T08:00:00+08:00,3987.83,4031,3970,4015.53,19893.741815,26385.126579350024
2019-03-20T08:00:00+08:00,4017.48,4050,3980.5,4043.04,23432.300255,25928.643539900026
2019-03-21T08:00:00+08:00,4043.04,4069.32,3880.01,3980.64,35997.682119,26569.79903735002
2019-03-22T08:00:00+08:00,3980.85,4008,3968.25,3986.93,20022.606318,26598.637435500023
2019-03-23T08:00:00+08:00,3987.89,4018.83,3978.01,4006.01,17302.604318,26627.859380900023
2019-03-24T08:00:00+08:00,4006.01,4006.02,3950,3992.18,17179.850648,25749.709830300024
2019-03-25T08:00:00+08:00,3991.35,3999.3,3888.71,3936.12,33192.890217,25761.227533050023
2019-03-26T08:00:00+08:00,3935.47,3958.98,3894,3948.55,29349.537627,25989.948472900025
2019-03-27T08:00:00+08:00,3948.77,4048,3936.15,4038.05,32364.555852,26285.413382450024
2019-03-28T08:00:00+08:00,4039.58,4039.7,4002,4027.81,20089.293875,25553.359746600025
2019-03-29T08:00:00+08:00,4028.22,4123.71,4024.03,4103.25,30084.217444,25508.583236150025
2019-03-30T08:00:00+08:00,4104.24,4140,4052,4106.97,19509.292601,25324.669795600024
2019-03-31T08:00:00+08:00,4106.99,4116.12,4082.57,4103.95,13525.087433,24097.579882000024
2019-04-01T08:00:00+08:00,4102.44,4158.7,4067,4144.56,25507.067641,24026.88283295002
2019-04-02T08:00:00+08:00,4144.54,4897.99,4140.54,4857.29,105383.639263,28073.014358250024
2019-04-03T08:00:00+08:00,4857.19,5275.01,4753.5,4932.6,109890.125743,32215.08321890002
2019-04-04T08:00:00+08:00,4932.59,5039.08,4777,4898.66,61054.254168,34180.792852400016
2019-04-05T08:00:00+08:00,4898.64,5028.22,4880.62,5004.95,39768.552806,34740.80168650002
2019-04-06T08:00:00+08:00,5004.96,5205,4928.59,5043.89,41770.842313,35888.63102330002
2019-04-07T08:00:00+08:00,5042.07,5234,5026,5170.27,37615.486804,36646.68146300002
2019-04-08T08:00:00+08:00,5170.27,5305,5039,5236.9,50178.430782,38160.91591135002
2019-04-09T08:00:00+08:00,5238.38,5238.4,5076.68,5150,34067.012311,38692.65151415002
2019-04-10T08:00:00+08:00,5150,5422,5135,5308.25,40073.620471,38896.44843175002
2019-04-11T08:00:00+08:00,5307.86,5332.67,4927,5017.37,54696.600686,40630.14815015002
2019-04-12T08:00:00+08:00,5017.37,5080.58,4861.22,5048.01,33276.678614,41428.85186495002
2019-04-13T08:00:00+08:00,5047,5099,5004,5045.22,17292.456802,41434.482172650016
2019-04-14T08:00:00+08:00,5047.45,5152.99,5000,5131.3,18281.607739,40688.91804875001
2019-04-15T08:00:00+08:00,5131.28,5167.38,4950,5024.95,29057.191581,40674.30074645001
2019-04-16T08:00:00+08:00,5024.95,5197.72,5003.94,5173.72,24242.229493,40268.18442850001
2019-04-17T08:00:00+08:00,5173.72,5230.4,5146.8,5202.82,23307.536134,40429.09654145002
2019-04-18T08:00:00+08:00,5202.41,5287,5198.8,5258.44,22619.239001,40055.84761930002
2019-04-19T08:00:00+08:00,5258.44,5320,5175,5258.68,24611.236323,40310.94480540002
2019-04-20T08:00:00+08:00,5258.68,5333.42,5230.1,5291.73,19168.908274,40593.135847450016
2019-04-21T08:00:00+08:00,5292.91,5314.35,5165,5256.14,25549.570939,40595.26101235002
2019-04-22T08:00:00+08:00,5257.41,5400,5208.35,5357.14,29563.852309,36804.27166465002
2019-04-23T08:00:00+08:00,5357.14,5600,5332.41,5493.31,41262.103917,33372.87057335002
2019-04-24T08:00:00+08:00,5490.91,5582.2,5333.35,5415,48224.152413,32731.36548560002
2019-04-25T08:00:00+08:00,5415,5491.84,5102,5219.9,49636.089948,33224.742342700025
2019-04-26T08:00:00+08:00,5220.47,5510,5161.62,5314.1,48912.294513,33581.81495270003
2019-04-27T08:00:00+08:00,5315,5342.5,5257.67,5295.69,15422.896935,32472.185459250024
2019-04-28T08:00:00+08:00,5295.69,5340,5259.48,5307.52,14371.433869,30681.835613600026
2019-04-29T08:00:00+08:00,5309.81,5332,5178.8,5238.14,19918.135079,29974.391752000025
2019-04-30T08:00:00+08:00,5238.14,5339.98,5192.15,5320.81,22238.06823,29082.614139950027
2019-05-01T08:00:00+08:00,5321.94,5402,5316.2,5383.2,17217.473216,27208.65776645003
2019-05-02T08:00:00+08:00,5383.2,5538,5370,5492.87,22795.787835,26684.613227500027
2019-05-03T08:00:00+08:00,5494.81,5844,5477.57,5772.69,46297.172849,28134.84902985003
2019-05-04T08:00:00+08:00,5770.62,5900,5587.45,5829.45,39682.408991,29204.88909245003
2019-05-05T08:00:00+08:00,5829.83,5839.9,5696,5775.62,23822.543775,28943.15670215003
2019-05-06T08:00:00+08:00,5773.18,5805,5619.14,5747.79,25256.596325,28993.875043750035
2019-05-07T08:00:00+08:00,5749.92,6028.41,5747.74,5846.34,39905.064422,29823.751458150033
2019-05-08T08:00:00+08:00,5846.34,6014.72,5772.2,5987.29,23074.05152,29846.492084100035
2019-05-09T08:00:00+08:00,5986.66,6224.55,5983.71,6209.18,27453.011436,29988.58083975003
2019-05-10T08:00:00+08:00,6209.95,6468.92,6172,6373.33,36623.61079,30861.315965550028
2019-05-11T08:00:00+08:00,6375.16,7343.99,6372.85,7076.22,74022.424393,33284.95863825003
2019-05-12T08:00:00+08:00,7076.24,7521.78,6750,6967.31,86948.975339,36154.214789750025
2019-05-13T08:00:00+08:00,6968.24,8100,6870,7790.71,85804.735333,38381.34636055002
2019-05-14T08:00:00+08:00,7795.62,8366,7599.56,7947.56,76583.722603,39799.324870050026
2019-05-15T08:00:00+08:00,7945.26,8249,7850,8169.87,37884.327211,39211.73673320002
2019-05-16T08:00:00+08:00,8169.08,8320,7705,7866.59,69630.513996,40247.647707350014
2019-05-17T08:00:00+08:00,7868.67,7925,6913,7355.26,88752.008159,43914.10326855002
2019-05-18T08:00:00+08:00,7355.28,7458,7156.61,7257.45,37054.944779,45048.27881405002
2019-05-19T08:00:00+08:00,7257.32,8275.09,7243.08,8148.48,65577.442058,47331.24416300002
2019-05-20T08:00:00+08:00,8147.94,8156.03,7553,7938.15,65859.208564,49512.30117970002
2019-05-21T08:00:00+08:00,7937.16,8042.32,7771,7904.87,52301.752247,51266.51513125002
2019-05-22T08:00:00+08:00,7904.48,8016,7465,7628.43,49136.994589,52583.57546895002
2019-05-23T08:00:00+08:00,7627.8,7940.98,7461,7851.51,49648.184701,52751.12606155003
2019-05-24T08:00:00+08:00,7849.95,8130,7766,7964.87,46664.785325,53100.24487825002
2019-05-25T08:00:00+08:00,7964.52,8091.8,7908.34,8025.41,28414.328817,53329.83413035002
2019-05-26T08:00:00+08:00,8023,8740,7833.42,8614.43,49652.144567,54549.61154245002
2019-05-27T08:00:00+08:00,8612.54,8908.32,8589,8756.32,51886.768793,55148.696761000014
2019-05-28T08:00:00+08:00,8752.52,8798.49,8510.63,8715.64,31470.551534,55568.52176170002
2019-05-29T08:00:00+08:00,8716.87,8750,8406.6,8645.68,33880.865922,55889.91448600002
2019-05-30T08:00:00+08:00,8646.5,9074.26,8005,8269.54,70379.998521,57577.733872550016
2019-05-31T08:00:00+08:00,8267.1,8594,8108.5,8555,44727.49162,56112.987233900014
2019-06-01T08:00:00+08:00,8555,8626,8442.36,8544.07,31868.234157,53358.95017480002
2019-06-02T08:00:00+08:00,8545.1,8814.78,8524,8725.98,27835.133265,50460.470071400014
2019-06-03T08:00:00+08:00,8726,8800.95,8080.8,8115.82,45692.965104,48915.93219645001
2019-06-04T08:00:00+08:00,8115.66,8115.66,7481.02,7687.03,74143.948941,50728.913282950016
2019-06-05T08:00:00+08:00,7687.04,7896.7,7572.78,7776.5,48679.656455,49681.370405900016
2019-06-06T08:00:00+08:00,7778.08,7868.13,7444.58,7786.7,36624.118747,47074.97593530002
2019-06-07T08:00:00+08:00,7787.57,8100,7737.49,7980.53,33942.225658,46919.33997925002
2019-06-08T08:00:00+08:00,7978.94,8044.65,7751,7893.62,22657.329634,44773.334358050015
2019-06-09T08:00:00+08:00,7895.28,7935,7506.66,7628.13,31568.465157,43058.79718770002
2019-06-10T08:00:00+08:00,7627.57,8020,7511,7982.75,36756.078468,42281.51349875002
2019-06-11T08:00:00+08:00,7981,8010,7692.23,7884.9,30334.999427,41341.413740650016
2019-06-12T08:00:00+08:00,7884.9,8200,7788.99,8127.64,41597.082622,40938.85863670002
2019-06-13T08:00:00+08:00,8127.64,8309.82,8010.03,8218.54,30467.764341,40129.00758750002
2019-06-14T08:00:00+08:00,8216.44,8684.41,8144.32,8650,39835.246255,40700.05345940002
2019-06-15T08:00:00+08:00,8650.88,8864.99,8567.63,8808.7,31791.636039,39807.028033000024
2019-06-16T08:00:00+08:00,8810.77,9333,8760,8953.33,63289.251219,40377.15215430002
2019-06-17T08:00:00+08:00,8953,9444,8950,9313.96,47895.485374,41198.39884630002
2019-06-18T08:00:00+08:00,9312.13,9336.36,8950,9081.55,51554.569401,42082.084020250026
2019-06-19T08:00:00+08:00,9081.97,9304,8960,9255.49,32147.706495,40170.46941895002
2019-06-20T08:00:00+08:00,9253.76,9590,9175.2,9517.12,34556.053982,39661.89753705003
2019-06-21T08:00:00+08:00,9518.06,10174.99,9518.06,10159.86,50484.415892,40592.706623800026
2019-06-22T08:00:00+08:00,10159.86,11160,9921.72,10729.5,104169.447976,44409.42235935003
2019-06-23T08:00:00+08:00,10729,11392.64,10555.18,10906.07,57445.323945,44997.04030140002
2019-06-24T08:00:00+08:00,10905.95,11143.63,10620.8,11056.59,43101.045285,43444.89511860002
2019-06-25T08:00:00+08:00,11056.59,11850,11026,11820.86,61276.686648,44074.74662825002
2019-06-26T08:00:00+08:00,11821.28,13970,11741,13093.8,155930.147386,50040.04806020002
2019-06-27T08:00:00+08:00,13098.38,13478.04,10525.1,11329.99,173894.820889,57037.67782175002
2019-06-28T08:00:00+08:00,11329.99,12480,10982.88,12400.63,95795.203964,60694.57153825002
2019-06-29T08:00:00+08:00,12407.06,12441.54,11475.02,11903.13,69642.074157,62598.25198825002
2019-06-30T08:00:00+08:00,11903.13,12180,10766.03,10854.1,84512.530443,64986.07458700001
2019-07-01T08:00:00+08:00,10854.1,11282.28,10030,10624.93,90962.268271,68017.4380292
2019-07-02T08:00:00+08:00,10624.9,10938.75,9727,10842.85,109561.038728,71415.63583449999
2019-07-03T08:00:00+08:00,10844.98,11991.89,10841.04,11940,96815.90029,74733.04263195
2019-07-04T08:00:00+08:00,11940,12000,11055,11145.67,66512.221892,76066.8914138
2019-07-05T08:00:00+08:00,11145.67,11406.83,10796.44,10970.73,63534.350582,77654.02714095
2019-07-06T08:00:00+08:00,10982.41,11665,10964.51,11256.49,51469.496331,77063.03939655001
2019-07-07T08:00:00+08:00,11256.45,11538,11094.37,11406.24,38884.795599,76612.50490780002
2019-07-08T08:00:00+08:00,11410,12338.03,11220,12238.6,52182.367215,76643.89479850003
2019-07-09T08:00:00+08:00,12238.6,12794.73,12068,12543.41,78442.130343,78958.61599090001
2019-07-10T08:00:00+08:00,12548.51,13147.08,11569,12108.37,109246.044997,82693.11554165001
2019-07-11T08:00:00+08:00,12108.11,12111.73,11000,11342.89,87506.461058,84544.21779995001
2019-07-12T08:00:00+08:00,11342.88,11885,11073,11757.22,56321.858281,82151.83831520002
2019-07-13T08:00:00+08:00,11757.22,11799.98,10830,11355.76,54245.594548,81991.85184535001
2019-07-14T08:00:00+08:00,11355.78,11452,10103,10174.18,72517.579236,83462.67854290002
2019-07-15T08:00:00+08:00,10174.18,11100,9860,10838.72,81922.426332,84494.96552710001
2019-07-16T08:00:00+08:00,10833.78,11028,9350.01,9439.59,97219.443413,81559.43032845002
2019-07-17T08:00:00+08:00,9430.17,9957,9060,9667.92,84942.672717,77111.82291985
2019-07-18T08:00:00+08:00,9668.86,10788,9252,10627.16,80283.310252,76336.22823425001
2019-07-19T08:00:00+08:00,10628.64,10769.71,10121.84,10504.29,56546.932133,75681.47113305001
2019-07-20T08:00:00+08:00,10505.78,11068.99,10350,10740.23,47331.899848,73822.43960330001
2019-07-21T08:00:00+08:00,10740.27,10817.9,10288,10589.45,38834.287935,71216.0405865
2019-07-22T08:00:00+08:00,10590.15,10683.16,10100,10340.31,40467.954839,67761.38639205002
2019-07-23T08:00:00+08:00,10343.08,10343.97,9822,9864.91,47624.37071,65301.80991305001
2019-07-24T08:00:00+08:00,9864.78,9937,9525,9763.28,43475.380377,64149.96783730001
2019-07-25T08:00:00+08:00,9763.4,10175,9720.03,9879.87,37873.354728,62866.91804460001
2019-07-26T08:00:00+08:00,9882.15,9889.98,9637,9824,27167.463217,61651.816388900006
2019-07-27T08:00:00+08:00,9824,10188.66,9333,9476.52,43809.778301,61898.065524
2019-07-28T08:00:00+08:00,9478.92,9594.99,9165,9541.54,29401.022937,60758.998310099996
2019-07-29T08:00:00+08:00,9541.54,9729,9395,9507.64,29021.937411,58287.9886635
2019-07-30T08:00:00+08:00,9509.07,9714.28,9402,9574.21,32536.368834,54452.50485535001
2019-07-31T08:00:00+08:00,9575,10109.8,9555,10080.53,39515.35456,52052.94953045001
2019-08-01T08:00:00+08:00,10080.53,10467.86,9863.46,10374.99,41727.637028,51323.23846780001
2019-08-02T08:00:00+08:00,10375,10670,10281.35,10523.75,42990.444221,50760.48095145
2019-08-03T08:00:00+08:00,10523.75,10904.77,10497.93,10816.86,33802.318824,48824.717930850005
2019-08-04T08:00:00+08:00,10816.86,11040,10552,10929.23,39924.745141,46724.833871300005
2019-08-05T08:00:00+08:00,10929.99,11937.52,10927.8,11828.8,65153.673713,45121.54538630001
2019-08-06T08:00:00+08:00,11830,12330.7,11226.7,11481.69,76705.389875,44709.68124420001
2019-08-07T08:00:00+08:00,11481.69,12141.17,11382.84,11975.03,69173.390353,44154.18524925001
2019-08-08T08:00:00+08:00,11975.04,12060,11521,11999.77,51207.257174,43887.20150130001
2019-08-09T08:00:00+08:00,11994.17,12045.68,11700,11879.99,39427.152588,43491.964138300005
2019-08-10T08:00:00+08:00,11879.98,11985,11270,11309.31,42633.087048,43681.904093950005
2019-08-11T08:00:00+08:00,11309.24,11600,11112.11,11549.97,26772.90691,42997.151697500005
2019-08-12T08:00:00+08:00,11539.08,11577.89,11235.32,11396.08,17568.227075,41494.344515749995
2019-08-13T08:00:00+08:00,11398.35,11456.16,10788.45,10892.71,33234.72968,40982.3119809
2019-08-14T08:00:00+08:00,10893.36,10897.48,9928.1,10050.37,54451.847499,41811.23661945
2019-08-15T08:00:00+08:00,10055.16,10460,9911,10293.93,38174.45112,42361.5860146
2019-08-16T08:00:00+08:00,10296.77,10536.03,9750,10331.54,51758.142918,42759.00424545
2019-08-17T08:00:00+08:00,10331.15,10465.14,10000,10216.02,29000.581201,42738.98215865
2019-08-18T08:00:00+08:00,10216.05,10500,10080,10306.78,24085.395172,42492.1550467
2019-08-19T08:00:00+08:00,10306.17,10930,10258.6,10915.54,37243.319217,42727.50256585
2019-08-20T08:00:00+08:00,10914.73,10949.96,10560,10760.51,32298.288761,42366.6492759
2019-08-21T08:00:00+08:00,10760.51,10804.13,9858,10142.57,47355.719282,42648.053388600005
2019-08-22T08:00:00+08:00,10140.82,10242,9762,10099.88,34059.642738,42201.51331445001
2019-08-23T08:00:00+08:00,10099.9,10445,10019.79,10389.55,27550.336173,41888.914181900014
2019-08-24T08:00:00+08:00,10388.16,10419.42,9890,10134.35,27692.456844,41277.29976705001
2019-08-25T08:00:00+08:00,10134.61,10333,9906.97,10142.69,26271.657398,39333.198951300015
2019-08-26T08:00:00+08:00,10142.69,10604,10137.93,10372.25,41687.511599,37582.30503750001
2019-08-27T08:00:00+08:00,10373.6,10391.08,10051.08,10185.05,28402.775383,35543.77428900001
2019-08-28T08:00:00+08:00,10185.69,10299,9601.01,9721,42110.555375,35088.93919905001
2019-08-29T08:00:00+08:00,9721,9724,9320,9498.44,35532.69491,34894.21631515001
2019-08-30T08:00:00+08:00,9499.01,9696,9350.41,9584.54,26834.318104,34104.27786795001
2019-08-31T08:00:00+08:00,9582.76,9684.51,9420.75,9587.47,17130.290074,33622.14702615001
2019-09-01T08:00:00+08:00,9588.74,9830,9520,9724.98,19545.404843,33721.00591455001
2019-09-02T08:00:00+08:00,9723.59,10450,9712.5,10340,44740.248093,34296.28183520002
2019-09-03T08:00:00+08:00,10340,10773,10272,10615.28,47998.376781,33973.60829930002
2019-09-04T08:00:00+08:00,10611.85,10799,10369.89,10567.02,43943.889026,34262.08019460002
2019-09-05T08:00:00+08:00,10565.92,10900,10450,10564.49,33970.960639,33372.721080650015
2019-09-06T08:00:00+08:00,10563.13,10905.87,10150,10298.73,58799.640959,34862.67406855001
2019-09-07T08:00:00+08:00,10298.71,10558,10288.57,10455.88,27637.877392,35040.298179550016
2019-09-08T08:00:00+08:00,10455.9,10592.5,10208,10381.18,23984.672018,34377.36581960002
2019-09-09T08:00:00+08:00,10381.24,10480,10068.5,10303.12,39835.727608,34754.23776195002
2019-09-10T08:00:00+08:00,10302.58,10384.99,9953,10098.15,28915.412225,33832.22240910002
2019-09-11T08:00:00+08:00,10098.19,10293,9880,10158.33,31953.824562,33726.931500300016
2019-09-12T08:00:00+08:00,10158.75,10448.81,10040,10415.01,34511.162755,34074.972829400016
2019-09-13T08:00:00+08:00,10415.01,10439,10153,10342.06,30280.339776,34204.36697600001
2019-09-14T08:00:00+08:00,10344.13,10419.99,10222.33,10335.02,23621.533519,34071.86078205002
2019-09-15T08:00:00+08:00,10332.81,10360,10252.15,10302.01,18047.654013,32889.86790275002
2019-09-16T08:00:00+08:00,10303.34,10355,10078,10251.31,28971.401657,32918.29921645001
2019-09-17T08:00:00+08:00,10249.68,10275,10128.01,10187.82,22914.324563,31958.48767585001
2019-09-18T08:00:00+08:00,10187.48,10258.02,10100,10156.99,24250.249303,31394.365395500015
2019-09-19T08:00:00+08:00,10156.41,10325,9653,10244.29,44826.282579,32293.96361925002
2019-09-20T08:00:00+08:00,10243.7,10281,10061.39,10168.59,25088.491069,32691.873669000015
2019-09-21T08:00:00+08:00,10167.92,10176.7,9900,9986.39,20544.175196,32741.81218665002
2019-09-22T08:00:00+08:00,9985.15,10089,9853.97,10028.87,22049.275256,31607.263544800015
2019-09-23T08:00:00+08:00,10028.05,10049.99,9615.77,9702.25,31937.232356,30804.206323550014
2019-09-24T08:00:00+08:00,9702.2,9794.99,7800,8493.14,94007.345203,33307.37913240001
2019-09-25T08:00:00+08:00,8497.55,8730,8215.64,8430.05,60783.892258,34648.02571335001
2019-09-26T08:00:00+08:00,8430.05,8465.99,7750,8063.73,67930.853749,35104.58635285001
2019-09-27T08:00:00+08:00,8063.49,8265,7852.15,8177.91,43882.924625,35916.83871450001
2019-09-28T08:00:00+08:00,8177.47,8315,8001.09,8198.81,34473.605165,36441.285371850005
2019-09-29T08:00:00+08:00,8199.38,8229.13,7890,8043.82,31544.211388,36026.70956085001
2019-09-30T08:00:00+08:00,8043.04,8337.26,7710,8289.34,55865.48726,37374.213312600004
2019-10-01T08:00:00+08:00,8289.97,8500,8173.05,8292.44,43472.418091,37950.14298905
2019-10-02T08:00:00+08:00,8292.67,8373.91,8151.22,8359.94,26243.386644,37536.7541835
2019-10-03T08:00:00+08:00,8360,8393,8060,8223.96,30488.284058,37547.1513976
2019-10-04T08:00:00+08:00,8224.43,8232.41,8005,8137.13,26476.330404,37689.89124185
2019-10-05T08:00:00+08:00,8137.09,8183.41,8012.98,8126.19,21907.615564,37882.8893194
2019-10-06T08:00:00+08:00,8127.55,8153.87,7785,7854.25,34676.104049,38168.124439
2019-10-07T08:00:00+08:00,7855.3,8299.92,7762,8190.09,52202.072297,39632.5118257
2019-10-08T08:00:00+08:00,8190.82,8325,8088.75,8168.39,35452.657423,40192.632231699994
2019-10-09T08:00:00+08:00,8170.79,8670,8115,8560.74,55038.704378,40703.253321649994
2019-10-10T08:00:00+08:00,8562.15,8644,8414.52,8558.03,39137.946167,41405.726076549996
2019-10-11T08:00:00+08:00,8557.82,8779.51,8212.38,8258.5,50405.284418,42898.78153764999
2019-10-12T08:00:00+08:00,8257.95,8400,8250,8300.09,21339.334098,42863.28447974999
2019-10-13T08:00:00+08:00,8301.98,8451.37,8160,8275.01,27840.739953,42658.45985959999
2019-10-14T08:00:00+08:00,8275.24,8388.85,8203,8348.2,29810.663253,39448.6257621
2019-10-15T08:00:00+08:00,8346.86,8403,8090,8159.29,32773.062476,38048.084273
2019-10-16T08:00:00+08:00,8159.3,8181.16,7917,7991.74,34733.593966,36388.22128385
2019-10-17T08:00:00+08:00,7995.02,8124.92,7929.03,8070.58,29656.949158,35676.92251049999
2019-10-18T08:00:00+08:00,8070.71,8115,7816.01,7947.01,31353.181416,35520.90132305
2019-10-19T08:00:00+08:00,7946.89,8098.1,7866.92,7948.01,26627.889388,35275.085223049995
2019-10-20T08:00:00+08:00,7949.87,8297,7870,8223.35,34286.452654,34196.13349275
2019-10-21T08:00:00+08:00,8223.35,8333,8142.03,8197.27,30448.679539,33544.94656515
2019-10-22T08:00:00+08:00,8197.28,8297.99,8000,8020,34651.828663,33965.3686661
2019-10-23T08:00:00+08:00,8020.06,8047.59,7300,7466.62,63897.457098,35635.827318100004
2019-10-24T08:00:00+08:00,7468.47,7503.68,7337.99,7412.41,32714.383265,35947.72996115
2019-10-25T08:00:00+08:00,7412.41,8799,7361,8655.02,90748.218174,39389.76009165
2019-10-26T08:00:00+08:00,8655.88,10370,8470.38,9230,162588.585413,45785.38415985
2019-10-27T08:00:00+08:00,9230,9794.98,9074.34,9529.93,93833.541604,47866.957625200004
2019-10-28T08:00:00+08:00,9528.23,9902.1,9160,9205.14,80174.217323,50103.035620200004
2019-10-29T08:00:00+08:00,9204.45,9550,9072,9407.62,64158.462446,50559.0235236
2019-10-30T08:00:00+08:00,9407.62,9409.84,9001.01,9154.72,55241.786434,51364.21553695
2019-10-31T08:00:00+08:00,9154.02,9405,8913,9140.85,54376.024902,51562.75256115
2019-11-01T08:00:00+08:00,9140.86,9279,9030,9231.61,43594.814115,52675.52656200001
2019-11-02T08:00:00+08:00,9231.4,9373.74,9186.21,9289.52,28923.060828,52729.64260575001
2019-11-03T08:00:00+08:00,9289.85,9362.57,9066.14,9194.71,27894.378279,52633.828357050006
2019-11-04T08:00:00+08:00,9196.46,9513.68,9115.84,9393.35,45894.456277,53289.89804710001
2019-11-05T08:00:00+08:00,9392.4,9454.95,9175.76,9308.66,45935.873665,53850.012032050014
2019-11-06T08:00:00+08:00,9307.73,9440.91,9250.01,9339.05,37336.170372,54233.97309275002
2019-11-07T08:00:00+08:00,9339.16,9375,9101,9216.2,39117.470853,54622.18756460001
2019-11-08T08:00:00+08:00,9214,9261,8696,8773.73,62107.289243,56396.15755735002
2019-11-09T08:00:00+08:00,8773.74,8880,8724.88,8809.41,29469.481405,56155.30899490003
2019-11-10T08:00:00+08:00,8809.18,9147.19,8750,9039.47,34422.029797,56353.976507800035
2019-11-11T08:00:00+08:00,9040.16,9072.32,8618.68,8733.27,44888.053545,56865.78775190005
2019-11-12T08:00:00+08:00,8733.36,8888,8567.6,8821.94,40366.629471,55689.24637055005
2019-11-13T08:00:00+08:00,8821.91,8844.99,8702,8777.12,26810.116918,55394.03305320004
2019-11-14T08:00:00+08:00,8777.54,8800,8582.6,8646.68,33468.468961,52530.045592550036
2019-11-15T08:00:00+08:00,8646.38,8790,8400,8471.73,46087.417751,46704.98720945004
2019-11-16T08:00:00+08:00,8471.62,8543,8400,8491.02,20902.299752,43058.42511685004
2019-11-17T08:00:00+08:00,8490.74,8635,8350.68,8502.4,27009.037082,40400.166104800046
2019-11-18T08:00:00+08:00,8502.87,8503.52,8060,8187.17,43017.69094,39343.127529500045
2019-11-19T08:00:00+08:00,8186.5,8218.63,8003,8133.64,43556.061025,38758.841259050045
2019-11-20T08:00:00+08:00,8133.83,8264.29,8038.4,8098.01,32466.23098,37663.35156295005
2019-11-21T08:00:00+08:00,8098.56,8134.73,7500,7627.74,58418.780261,38404.54987025005
2019-11-22T08:00:00+08:00,7627.79,7750,6790,7268.23,126603.140259,43288.55384180005
2019-11-23T08:00:00+08:00,7268.23,7344.48,7080.01,7311.57,50449.894755,44416.329665600046
2019-11-24T08:00:00+08:00,7311.1,7330.39,6861,6903.28,67890.206483,45516.11717590004
2019-11-25T08:00:00+08:00,6900.23,7377.69,6515,7109.57,119645.735197,49201.610252500046
2019-11-26T08:00:00+08:00,7109.99,7340,7017.48,7156.14,65722.39769,50620.92161840005
2019-11-27T08:00:00+08:00,7154.75,7655,6840,7508.52,92452.87349,53287.691750250044
2019-11-28T08:00:00+08:00,7507.9,7643,7360,7419.49,56933.981109,53029.026343550046
2019-11-29T08:00:00+08:00,7418.52,7850,7362.3,7739.68,60745.300873,54592.817316950044
2019-11-30T08:00:00+08:00,7740.99,7810,7441,7541.89,46989.433619,55221.18750805004
2019-12-01T08:00:00+08:00,7540.63,7541.85,7210,7390.89,60769.342313,56015.25194645004
2019-12-02T08:00:00+08:00,7391.5,7420.56,7151.1,7294.28,46330.25604,56313.43327490003
2019-12-03T08:00:00+08:00,7294.42,7400,7241.35,7292.71,33149.477487,56630.40130335003
2019-12-04T08:00:00+08:00,7292.71,7750,7067,7194.32,83147.149142,59114.33531240003
2019-12-05T08:00:00+08:00,7194.59,7485,7150,7389,59306.678855,59775.29836760003
2019-12-06T08:00:00+08:00,7389,7590.03,7305,7527.47,48189.087944,61139.63777720003
2019-12-07T08:00:00+08:00,7527.8,7619.62,7470.16,7488.21,31498.684173,61364.12013175003
2019-12-08T08:00:00+08:00,7487.31,7564,7374.86,7510.11,29856.897631,60706.08046630003
2019-12-09T08:00:00+08:00,7510.11,7650,7273,7338.64,46621.887493,60859.371789700024
2019-12-10T08:00:00+08:00,7338.64,7407.6,7157.1,7224.13,49723.76214,61722.24834770003
2019-12-11T08:00:00+08:00,7224.15,7275.5,7125.66,7210,30093.091944,60305.96393185003
2019-12-12T08:00:00+08:00,7210,7295,7080.3,7198.08,42288.600932,56090.23696550003
2019-12-13T08:00:00+08:00,7197.76,7309.05,7190.76,7258.48,27609.873795,54948.235917500024
2019-12-14T08:00:00+08:00,7257.37,7271.77,7012,7064.05,29561.985967,53031.824891700024
